3336	Siguiente N° de diario	Next journal no.	
3337	Color de fondo	Back colour	
3338	Color de fuente	Font colour	
3339	Vincular imagen	Link image	
3340	Limpiar imagen	Clear image	
3341	Iniciar todas las traducciones y plugins	Init all translations and plugins	
3342	Mostrar colores	Show colours	
3343	Encontrar inválidos	Find invalid	
3344	Ajustar fecha de pago	Adjust payment date	
3345	¡Consolidar líneas con impuestos afectará su informe fiscal!	Consolidating lines and using tax will mess up your tax report! Please make sure you do not use tax or do not consolidate lines!	
3346	Como archivo PDF	As PDF file	
3347	Franja horaria	Timeslot	
3348	Mostrar al inicio	Show at startup	
3349	¡Hay documentos asociados a este proyecto! ¿Continuar? ¡Se perderán datos!	There is document input associated with this project! Do you wish to continue ? All project data will be lost!	
3350	¡Hay transacciones asociadas a este proyecto! ¿Continuar?	There is transaction input associated with this project! Do you wish to continue ? All project data will be lost!	
3351	¡Hay documentos no contabilizados! No puede cerrar.	There are unposted documents! You cannot close this project!	
3352	Cuentas de ventas, compras, costo de ventas e impuestos	Sales, Purchase, Cost of sales and Tax accounts	
3353	Solo transacciones abiertas	Open transactions only	
3354	Eliminar enlaces erróneos	Remove fault links	
3355	Transferir transacciones	Transfer transactions	
3356	Importar nóminas	Payroll import	
3357	Selección libre	Free selection	
3358	Pago automático	AutoPayment	
3359	Impresora de códigos de barras	Barcode printer	
3360	Impresora de etiquetas	Label printer	
3361	Usar múltiples impresoras	Use multi printers	
3362	Cambiar observación	Change remark	
3363	Ingrese observación de cambio	Please enter change remark	
3364	¡Sin observación, proceso cancelado!	No remark entered, process aborted!	
3365	¡El stock ha cambiado! ¿Conservar datos actuales?	Stock quantity has been changed! Do you want to retain the current database data?	
3366	Ajuste manual	Manual adjust	
3367	¿Continuar acción %s?	Continue action %s ?	
3368	Saldos de columna estándar	Standard column balances	
3369	Los datos han cambiado. ¿Sobrescribir?	The data of this document has changed by a other user or input screen. %s Do you wish to override the data?	
3370	¡Salida de usuario!	User exit!	
3371	¿Eliminar todos los documentos (Sí) o conservarlos como no contabilizados (No)?	If you wish to clear (remove) all documents, click Yes. If you wish to retain all documents and set them to unposted, click No.	
3372	Presupuesto vs real	Budget vs actual	
3373	Este año vs año pasado	This year vs last year	
3374	Herramientas	Tools	
3375	Enlaces a sistemas externos	External system links	
3376	Herramientas financieras	Financial tools	
3377	Plugins genéricos	Generic plugins	
3378	Campos libres	Freefields	
3379	Multimedia	Multimedia	
3380	Acuerdo de precios	Price agreement	
3381	Control de stock	StockCheck	
3382	Pedido rápido	QuickOrder	
3383	Comercio electrónico	E-commerce	
3384	Activos	Activa	
3385	Oficina	Office	
3386	Navegador SQL	Sql Browser	
3387	Detalle	DrillDown	
3388	Archivo de auditoría XML	Xml Audit File	
3389	Visualización POS	POS Display	
3390	Enviar paquete	Send Package	
3391	Suscripciones	Subscriptions	
3392	Exportación web	Web Export	
3393	Cliente en espera	Customer on hold	
3394	Documento E-mail Pro	Document E-mail Pro	
3395	POS HORECA	HORECA POS	
3396	POS minorista	RETAIL POS	
3397	Charter	Charter	
3398	Ubicación-Series-Lotes	Location-Serials-Batches	
3400	Remesa	Remittance	
3401	Reportman	Reportman	
3402	Herramientas avanzadas (solo expertos)	HandyTools (Advanced users only)	
3403	Registrar plugins	Register plugins	
3404	Exportar/importar	Export / Import	
3405	Plugins de stock	Stock plugins	
3406	Plugins de documento	Document plugins	
3407	Específico de sucursal	Branch Specific	
3408	Plugin de autoescuela	Driving school plugin	
3409	Búsqueda de código postal/RUT/registro	Postal code / tax id / reg. no. lookup	
3410	Plugin de impuestos holandeses	Dutch Tax plugin	
3411	CCV Pin	CCV Pin	
3412	Puntos POS	POS Points	
3413	Inicio de controlador	Controller Login	
3414	Agenda multiusuario	Multi-user Agenda	
3415	Ventas de madera	Woodsales	
3416	Exportar/importar documento	Document Export Import	
3417	Promeetec	Promeetec	
3418	Lista de carga de plugins	Plugin load list	
3419	Activar plugin	Activate plugin	
3420	Desactivar plugin	Deactivate plugin	
3421	Usar pestañas en stock	Use tabs in stock	
3422	¡No registrado para el foro! Registre <@APPNAME@> primero.	You are not yet registered to post on our forum! You will need to register <@APPNAME@> to use that username password to login to our forum or shop.	
3423	Copiar a	Copy to	
3424	Eliminar no local (archivos no encontrados)	Delete not local (Books this PC cannot find)	
3425	Reimprimir ticket	Reprint ticket	
3426	Arriendo/reservas	Rental / Reservations	
3427	Calcular minutos	Calculate minutes	
3428	Minutos inactivos	Minutes inactive	
3429	% desc. estándar	Std disc%	
3430	ID de documento	Document id	
3431	Inicio en tienda web/foro y boletines	Webshop/Forum Login and Newsletters	
3432	Estado del paso	Step status	
3433	Proceso	Process	
3434	Fecha última acción	Date last action	
3435	Nombre del paso	Step name	
3436	Tiempo utilizado	Used time	
3437	Ver cerrados	View closed	
3438	Declaración de IVA belga	Belgium Tax Returns	
3439	Reingresar contraseña	Retype password	
3440	Sucursales	Branches	
3441	Nombre de Teams	Teams name	
3442	Restablecer contraseña (se enviará por correo)	Reset password (E-mail new password to you)	
3443	Abrir tienda web	Open webshop	
3444	Cambiar contraseña	Change password	
3445	¡Registre <@APPNAME@> primero!	Please register <@APPNAME@> first!	
3446	¡Para registrar plugins, registre <@APPNAME@> antes!	To register plugins, you need to register <@APPNAME@> first!	
3447	Licencia de tiempo	Time license	
3448	Total actual	Current total	
3449	¡No se usaron puntos! Use puntos o cierre.	No points used! Please use points or close window!	
3450	Usar puntos	Use points	
3451	Puntos actuales	Current points	
3452	Puntos a usar	Points to use	
3453	Diferencias de libro mayor	General ledger differences	
3454	Símbolo	Symbol	
3455	Tasa	Rate	
3465	Clases de impuestos	Tax classes	
3466	Clase de impuesto	Tax class	
3467	Forzar verificación de tipo de stock	Force stock type check	
3468	Grupo de costo por defecto	Default cost group	
3469	Configuración de flujo de trabajo	Workflow setup	
3470	Monedas	Currencies	
3471	¡He leído y entiendo esta acción!	I have read this instruction, and I understand the action!	
3472	Descuento por pago	Payment discount	
3473	Diferencia de pago	Payment difference	
3474	Proceso automático	Auto process	
3475	Sincronización con Outlook	Outlook sync	
3476	Sincronizar con <@APPNAME@>	Sync to <@APPNAME@>	
3477	De <@APPNAME@> a Outlook	From <@APPNAME@> to Outlook	
3478	Sincronizar correo	Sync E-mail	
3479	Enlace de correo	E-mail link	
3480	Sincronizador de Outlook	Outlook syncroniser	
3481	Enlaces de documento	Document links	
3482	Enlaces desde	Links from	
3483	Enlaces a	Links to	
3484	Enlace	Link	
3485	¿Dónde estoy?	Where am I?	
3486	Sugerencia de paso	Step hint	
3487	Permisos	Rights	
3488	Añadir paso	Add step	
3489	Editar paso	Edit step	
3490	Eliminar paso	Delete step	
3491	Transición	Transition	
3492	Crear transición	Create transition	
3493	Duración	Duration	
3494	Años	Years	
3495	Texto de estado	Status text	
3496	Tipo de pantalla	Screen type	
3497	Nombre del paso	Step name	
3498	Datos del paso	Step data	
3499	¡Pantalla de detalle abierta! Cancele o guarde.	You still have a detail screen open! Click Cancel or Save to close!	
3500	Añadir transición	Add transition	
3501	Condición	Condition	
3502	Próxima fecha de proceso	Next process date	
3503	Valor actual	Current value	
3504	Fecha de compra	Purchase date	
3505	Tipo de depreciación	Write-off type	
3506	Período de depreciación	Write-off period	
3507	Transacción asociada	Linked transaction	
3508	Saldo pendiente	Rest-amount	
3509	Porcentaje de depreciación	Write-off percentage	
3510	Próximo monto de depreciación	Next write-off amount	
3511	Depreciación total en libro mayor	Total write-off on ledger	
3512	Requiere procesamiento	Needs processing	
3513	Nuevas transacciones	New transactions	
3514	Añadir manualmente	Add manual	
3515	Transacciones contabilizadas	Posted transactions	
3516	Procesar líneas (seleccionadas)	Process (selected) lines	
3517	Monto de compra	Purchase amount	
3518	Activos fijos	Activa	
3519	Añadir líneas (seleccionadas)	Add (selected) lines	
3520	Añadir consolidado	Add consolidated	
3521	Mostrar para este usuario	Show for this user	
3522	Selección	Selection	
3523	Ajustar fecha de remesa de la selección a:	Adjust remittance date of selection to :	
3524	Sin pago automático	No auto payment	
3525	Con fecha de remesa desde	With a remittance date from	
3526	Apuntes abiertos con fecha de pago desde	Open Items with paydate from	
3527	Filtro de correo	E-mail filter	
3528	Correo seleccionado	E-mail selected	
3529	Editar remesa	Edit remittance	
3530	Imprimir todo	Print all	
3531	Editar informe	Edit report	
3532	Mostrar informe	Show report	
3533	Días predeterminados sin remesa	Default days no remittance	
3534	Actualizar multimedia	Update Multimedia	
3535	"¡Esta acción ajustará la última fecha de remesa en los deudores ""seleccionados""! ¿Continuar?"	"This action will adjust the last date remittance at the ""selected"" debtors! Do you wish to continue?"	
3536	"¡Esta acción ajustará la última fecha de remesa en ""TODOS LOS DEUDORES VISIBLES""! ¿Continuar?"	"This action will adjust the last date remittance at the ""ALL VISIBLE"" debtors! Do you wish to continue?"	
3537	Popup si hay transacciones	Popup if there are transactions	
3538	Fecha de transacción más antigua	Date oldest transaction	
3539	Fecha última remesa	Date last remittance	
3540	Diseñar campos de edición	Design edit fields	
3541	Diseñar campos de búsqueda	Design search fields	
3542	Buscar SQL	Search SQL	
3543	Idioma de búsqueda	Lookup language	
3544	Tipo de control	Type of control	
3545	Altura	Height	
3546	Tamaño	Size	
3547	Traducción	Translation	
3548	Origen de columna	Column origin	
3549	Guardar y reconstruir	Save and rebuild	
3550	Copiar como nuevo	Copy as new	
3551	Generar en tabla	Generate on table	
3552	SQL y datos extra	SQL and extra data	
3553	Tipo de campo	Field type	
3554	Valor predeterminado	Default value	
3555	La depreciación para %s ha terminado. ¿Limpiar cuentas de activos?	Write off for %s ended do you want to clear the activa accounts?	
3556	Proyecto	Project	
3557	Crear asientos	Create entries	
3558	¡Asientos creados!	Entries created!	
3559	Entrada masiva de tiempo	Bulk time entry	
3560	Stock de salida	Stock out	
3561	Stock de entrada	Stock in	
3562	Limitar filas	Limit rows	
3563	Pestaña de usuario	User tab	
3564	Autoaprendizaje	Auto learn	
3565	Elementos no asociados	Unlinked items	
3567	Mostrar inactivos	Show disabled	
3568	Presupuestos por período	Quotes per period	
3569	Notas de crédito por período	Credit notes per period	
3570	Facturas por período	Invoices per period	
3571	Ventas por producto	Sales per product	
3572	Pedidos por período	Orders per period	
3573	Compras por período	Purchases per period	
3574	Devoluciones por período	Supplier returns per period	
3575	Compras por producto	Purchases per product	
3576	Nuevo informe	New report	
3577	Nueva carpeta	New folder	
3578	Crear parámetros y abrir	Create parameters and open	
3579	No actualizar después de guardar	No refresh after save	
3580	Seleccionar ID de documento de prueba	Select test document id	
3581	Carpeta del explorador	Explorer folder	
3582	Copiar informe	Copy report	
3583	Guardar diseño de cuadrícula	Save grid layout	
3584	Leads	Leads	
3585	Etiquetado masivo	Mass tag	
3586	Etiquetas	Tags	
3587	Añadir etiqueta	Add tag	
3588	Actividad masiva	Mass activity	
3589	CRM	CRM	
3590	Actividades	Activities	
3591	Añadir %s a registros	Add %s to records	
3592	Iniciar temporizador	Start timer	
3593	Detener temporizador	Stop timer	
3594	Todas las cuentas	All accounts	
3595	Lead	Lead	
3596	Seguimiento	Follow-up	
3597	Dirección	Direction	
3598	Entrante	Incoming	
3599	Saliente	Outgoing	
3600	Gestionado	Handled	
3601	Ejecutar en	Perform run on	
3602	Contacto masivo	Mass contact	
3603	Matriz de facturación	Billing matrix	
3604	Minutos mínimos de facturación	Minimum bill minutes	
3605	Incremento de minutos facturables	Increment bill minutes	
3606	Enlace cruzado	Cross link	
3607	Saltar líneas	Skip lines	
3608	Delimitador	Delimiter	
3609	Formato de fecha	Date format	
3610	Separador de fecha	Date separator	
3611	Separador decimal	Decimal separator	
3612	Rehacer	Redo	
3613	Importador de datos de leads	Leads dataset importer	
3614	Cabeceras en archivo	Headers in file	
3615	Facturación	Billing	
3616	Factura visible	Bill visible	
3617	Convertir a	Convert to	
3618	Vista de panel	Dashbord view	
3619	Duración	Duration	
3620	Entrada manual en minutos	Manual input in minutes	
3621	Está facturado	Is billed	
3622	Convertir	Convert	
3623	¡Pedido realizado!	Order is placed!	
3624	¡Seleccione o cree un documento!	Select or create a document!	
3625	¡Por favor añada ítems a su pedido!	Please add items to your order!	
3626	Esta lista muestra lo ya pedido	This list shows what you already ordered	
3627	Esta lista muestra lo que se pedirá al confirmar	This list shows what you are going to order when you press the order button	
